"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"8083","710","5016.SA","50160435","1","1","2","0.411677378715997","-0.607520675474857","13",364.184566
"8084","710","5016.SA","50160436","1","1","2","0.801388234706876","-0.643182533614894","14",424.701696
"8086","710","5016.SA","50160438","2","1","2","-1.94280678869487","1.71451454027047","13",489.354496
"8087","710","5017.SA","50170401","2","3","2","0.469045860524518","0.840579080501682","13",631.20369
"8088","710","5017.SA","50170402","1","5","2","0.399172829117689","0.813552344013847","14",512.06761
"8089","710","5017.SA","50170403","2","3","2","0.228675651122183","0.385833203034028","16",543.63224
"8090","710","5017.SA","50170404","2","2","2","-0.215858295701722","0.819839213362763","15",602.41559
"8091","710","5017.SA","50170405","1","5","2","0.647624681847419","1.2938750365579","16",623.783282
"8092","710","5017.SA","50170406","2","3","2","0.937792836217298","-1.07914748603375","16",469.835698
"8093","710","5017.SA","50170407","1","2","2","-1.9849011410793","-0.995383642382628","14",525.704392
"8094","710","5017.SA","50170408","1","4","2","0.211684246318757","1.25888520522811","15",625.635466
"8095","710","5017.SA","50170409","2","4","2","-3.28660755085501","1.59899433453105","16",536.775398
"8097","710","5017.SA","50170411","2","4","2","-0.844421386149451","-0.537057428925296","14",483.168446
"8099","710","5017.SA","50170413","1","5","2","-0.282108458510429","-1.73991313300911","16",583.503932
"8100","710","5017.SA","50170414","1","3","2","0.502792425212224","1.09464336203656","14",521.601794
"8102","710","5017.SA","50170416","2","3","2","-0.388532347514658","1.3150754871682","16",617.56395
"8103","710","5017.SA","50170417","2","3","2","-0.698122949839723","0.950607157114918","16",513.434444
"8104","710","5017.SA","50170418","1","3","2","-1.80186827848988","0.495305045388249","15",634.36574
"8105","710","5017.SA","50170419","1","3","2","0.249358379271153","1.06301151751883","16",627.81016
"8106","710","5017.SA","50170420","2","4","2","-1.60971476540141","0.527130283913533","16",513.244748
"8107","710","5017.SA","50170421","2","2","2","-0.130561153880529","0.993353761837219","16",524.592488
"8108","710","5017.SA","50170422","1","5","2","-1.67880650877925","-0.662278193528894","15",588.270978
"8109","710","5017.SA","50170423","2","2","2","-0.357109749509101","-0.654090727570096","14",329.890266
"8110","710","5017.SA","50170424","1","3","2","-0.332180184077506","-1.01652175331218","14",555.699672
"8111","710","5017.SA","50170425","2","1","2","1.22600931787769","-2.37108661767308","13",512.052938
"8112","710","5017.SA","50170426","1","3","2","0.041030076978209","0.82610480602688","16",525.606068
"8113","710","5017.SA","50170427","2","4","2","-0.643538664591749","1.06439519944102","16",654.457302
"8114","710","5017.SA","50170428","1","3","2","-2.39157585989373","0.121003410100459","15",418.125102
"8115","710","5017.SA","50170429","2","3","2","0.657794576880079","-0.425490321195591","13",480.821132
"8116","710","5017.SA","50170430","1","3","2","-0.304585374515162","0.418827335305809","16",539.653536
"8117","710","5017.SA","50170431","2","3","2","-3.00002665648943","1.2646447979433","14",596.848776
"8118","710","5017.SA","50170433","2","5","2","-0.563799611866615","0.766311468222975","16",565.562894
"8119","710","5018.SA","50180101","2","1","2","0.742146802020696","-0.711401969871047","14",280.71602
"8120","710","5018.SA","50180102","2","1","2","0.823697006515623","0.425244964618948","13",421.518134
"8121","710","5018.SA","50180103","1","4","2","1.17817830862224","-2.16243516000662","14",344.019236
"8122","710","5018.SA","50180104","2","1","2","0.676413280055617","0.134219260600384","14",271.463142
"8123","710","5018.SA","50180105","2","2","2","0.676413280055617","0.134219260600384","14",367.02806
"8124","710","5018.SA","50180106","1","2","2","-0.632446683784329","-0.111244531964035","13",417.686052
"8125","710","5018.SA","50180107","1","3","2","0.861227504578362","0.0876406110459865","14",464.002046
"8128","710","5018.SA","50180110","2","1","2","0.74542697784249","-0.903501293811595","14",280.96023
"8132","710","5018.SA","50180114","2","1","2","1.00816834990652","-0.811850797588622","13",348.989994
"8133","710","5018.SA","50180115","2","4","2","0.754556665273732","-1.75949587414421","13",296.987152
"8134","710","5018.SA","50180116","1","2","2","0.976659317762392","-1.44480651615698","15",344.291618
"8135","710","5018.SA","50180117","2","2","2","-0.272480421725365","0.673518716974835","15",231.178266
"8136","710","5018.SA","50180118","1","2","2","1.06950693128758","-1.12661262815281","16",376.839648
"8138","710","5018.SA","50180120","2","1","2","0.74542697784249","-0.903501293811595","12",340.681662
"8139","710","5018.SA","50180121","1","3","2","0.631603082686577","-1.05918064935262","16",241.370084
"8140","710","5018.SA","50180122","2","1","2","0.788751774795416","-1.08862103882813","12",331.656534
"8142","710","5018.SA","50180124","1","1","2","0.477604832505845","0.294108705280943","11",331.88249
"8144","710","5018.SA","50180126","1","3","2","0.299941893352191","-1.13741246663412","10",309.082698
"8146","710","5018.SA","50180128","1","1","2","0.477604832505845","0.294108705280943","11",424.84482
"8147","710","5018.SA","50180129","1","2","2","0.748066676667124","0.775749541657282","12",341.451128
"8148","710","5018.SA","50180130","2","1","2","0.497252196885597","-0.396535917040976","13",312.091258
"8151","710","5018.SA","50180133","1","3","2","0.830684561871471","-0.71753045965212","12",373.164476
"8152","710","5018.SA","50180134","2","1","2","0.942005058390623","-1.06183960248005","13",286.124866
"8153","710","5018.SA","50180135","1","1","2","0.785930016328873","0.58509179048862","13",360.619296
"8154","710","5018.SA","50180136","1","2","2","0.978964984913347","-1.77610667819487","15",332.310014
"8157","710","5018.SA","50180139","2","1","2","-1.1638518889611","-0.100873641855021","12",252.98276
"8158","710","5018.SA","50180140","2","1","2","0.315092069061858","0.664791970648158","13",338.738364
"8159","710","5018.SA","50180141","1","1","2","0.315092069061858","0.664791970648158","14",375.673814
"8161","710","5018.SA","50180143","2","2","2","-0.801454658629854","-0.832358652008682","12",281.656412
"8162","710","5018.SA","50180144","1","3","2","0.757526120615541","0.165580219899294","15",446.273954
"8163","710","5018.SA","50180145","2","2","2","0.131178213475407","0.268732156982937","14",323.291632
"8164","710","5018.SA","50180146","2","2","2","-1.17025730803302","-0.0687083187318308","13",266.194916
"8165","710","5018.SA","50180147","1","2","2","0.608583010855018","-0.939615354437474","15",272.82516
"8166","710","5018.SA","50180148","2","1","2","-1.05945673777773","0.263041939299776","14",274.477752
"8167","710","5018.SA","50180149","2","1","2","0.9618898882265","-0.534100333038555","14",365.593114
"8172","710","5018.SA","50180155","1","4","2","0.438675428031274","-1.37021996951124","14",326.004774
"8173","710","5018.SA","50180156","2","1","1","-0.978654309344211","-0.500768568168066","16",318.763026
"8174","710","5018.SA","50180157","1","1","2","-0.568779192542983","-0.696515867102688","15",277.328266
"8175","710","5018.SA","50180158","2","2","2","0.992361038881235","-1.38040200395393","14",300.09328
"8177","710","5018.SA","50180160","1","1","2","-2.16583013730764","0.457468778047645","15",332.487744
"8179","710","5018.SA","50180162","2","1","2","-0.272183633368221","-1.39037689375839","13",321.150776
"8180","710","5018.SA","50180163","1","1","2","0.769206938979122","0.841515501901734","14",418.085146
"8181","710","5018.SA","50180164","2","2","2","-0.337629482626957","0.0534778709999754","14",261.385066
"8182","710","5018.SA","50180165","2","2","2","-2.50310785115221","1.64861035065893","14",317.901118
"8185","710","5018.SA","50180168","2","1","2","-2.03508868887738","-0.423454415496017","14",278.83058
"8192","710","5019.SA","50190104","1","2","2","0.67518487948056","-0.33840315410989","11",311.488596
"8194","710","5019.SA","50190106","2","1","2","-1.01634466019998","-0.268490881734786","12",275.680224
"8195","710","5019.SA","50190107","2","3","2","-1.86614544057764","-0.237021210916172","12",387.86389
"8197","710","5019.SA","50190109","1","2","2","0.618613592699325","0.0853563557072685","11",380.966088
"8199","710","5019.SA","50190111","2","2","2","-0.238291075455618","-0.368200068757767","13",362.000894
"8202","710","5019.SA","50190114","1","2","2","-2.60225985573714","-1.05553129938922","10",301.950878
"8203","710","5019.SA","50190115","1","1","2","0.727727035277901","-0.296606133491532","12",412.460994
"8205","710","5019.SA","50190117","2","2","2","0.5488510827947","-0.789851957400725","11",312.708044
"8209","710","5019.SA","50190121","2","2","2","0.256290281268558","-0.474260893234208","10",335.572504
"8211","710","5020.SA","50200101","1","1","2","1.11602062393428","-1.84419000719683","10",411.759558
"8213","710","5020.SA","50200103","2","1","2","-0.396351343166024","-0.476555878423627","14",360.59311
"8215","710","5020.SA","50200105","2","2","1","1.22600931787769","-2.37108661767308","16",331.354694
"8217","710","5020.SA","50200107","1","1","2","0.101553147468095","-1.63913740071559","13",333.38216
"8219","710","5020.SA","50200109","1","1","2","-0.710941619738252","-0.879184201567675","11",345.323396
"8221","710","5020.SA","50200112","2","2","1","1.09454024624456","-0.780264553001772","13",358.956046
"8222","710","5020.SA","50200113","2","1","2","-1.51764894666389","-0.231923748061645","11",336.0037
"8223","710","5020.SA","50200114","1","2","2","-0.566891061464641","-0.206552400770808","13",370.282442
"8226","710","5020.SA","50200117","1","1","2","0.892317135947293","0.0439179250613673","10",412.682278
"8227","710","5020.SA","50200118","1","2","2","0.627797187111903","-2.09876298046159","12",377.585978
"8228","710","5020.SA","50200119","1","1","2","-0.500750189118346","-0.552936208997717","16",356.262996
"8230","710","5020.SA","50200121","1","2","2","1.2407661943313","-1.96382251877476","16",400.954836
"8232","710","5020.SA","50200123","2","1","2","-1.85959841073552","0.109012212832743","13",333.46265
"8234","710","5020.SA","50200125","2","3","2","0.142461307606693","-1.4184626348202","14",481.742144
"8235","710","5020.SA","50200126","1","1","2","-0.553192094441744","-1.43065506300806","10",306.116768
"8238","710","5020.SA","50200129","1","2","2","0.550278723976809","-0.319726988513954","14",470.882288
"8239","710","5020.SA","50200130","1","1","2","0.291212213204121","1.02329645516614","12",449.24132
"8241","710","5020.SA","50200132","2","1","2","-0.840562656104383","-0.00840282922145569","13",410.6098
"8242","710","5020.SA","50200133","1","1","2","-1.36436274122847","-0.570078801124474","11",431.096306
"8244","710","5020.SA","50200135","2","1","2","-1.73868085325964","-0.0274433359436951","14",417.050334
"8245","710","5020.SA","50200136","2","1","2","0.705835893643039","-1.50086209921616","10",376.521396
"8246","710","5020.SA","50200137","1","2","2","0.939549479168002","-0.344519545674116","13",349.297584
"8247","710","5020.SA","50200138","1","1","1","-1.59844183537319","0.207173433960535","11",320.558626
"8251","710","5020.SA","50200142","2","1","2","0.874927468688702","-1.95749936118832","13",383.705076
"8253","710","5021.SA","50210102","1","2","2","0.843832700404068","-0.0681110371710657","16",548.930672
"8254","710","5021.SA","50210103","2","2","2","-0.0454185136815027","-0.203512914357756","14",354.402338
"8256","710","5021.SA","50210105","1","1","1","-0.241474957343554","1.39355031357336","12",407.95079
"8257","710","5021.SA","50210106","1","1","2","0.269345748877636","-0.49122497695813","14",383.769594
"8259","710","5021.SA","50210108","2","3","2","0.43226586318327","-1.1514695021496","13",331.502804
"8260","710","5021.SA","50210109","2","4","2","0.650672451397132","-1.73291437783055","14",244.2334
"8262","710","5021.SA","50210111","2","1","2","1.12580985334274","-1.10029373559602","15",397.05404
"8263","710","5021.SA","50210112","2","1","2","0.50824275618443","-0.187038901602039","14",349.216866
"8265","710","5021.SA","50210114","2","2","2","0.864098244231809","-0.673021287935005","14",442.77246
"8267","710","5021.SA","50210116","2","2","2","0.774840994009435","-1.32939808334751","12",235.525274
"8269","710","5021.SA","50210118","1","1","2","-0.165336934981408","0.218709006909314","11",512.628714
"8273","710","5021.SA","50210122","2","1","2","0.498802845563026","-2.19904147636257","15",278.587366
"8274","710","5021.SA","50210123","1","3","2","0.46069982015483","-1.89434628317901","14",333.524098
"8275","710","5021.SA","50210124","2","3","2","0.261597748947226","-1.5408459520954","14",401.205778
"8276","710","5021.SA","50210125","1","3","2","0.488716806076614","-1.2943994752921","15",276.011274
"8278","710","5021.SA","50210127","2","3","2","1.23365890908752","-1.95323816696035","14",392.353852
"8279","710","5021.SA","50210128","1","2","2","1.02653393824324","-1.33900691035621","15",367.469778
"8281","710","5021.SA","50210130","2","2","2","0.381862051809206","0.160284489163682","11",314.572776
"8283","710","5021.SA","50210132","1","2","2","0.450814938704394","0.111675030495656","13",478.769634
"8284","710","5021.SA","50210133","1","1","2","-1.21059916699484","-1.05412668166991","12",358.936164
"8285","710","5021.SA","50210134","1","1","2","0.647624681847419","1.2938750365579","12",460.016874
"8286","710","5021.SA","50210135","2","2","2","0.909204850673231","-0.838331215213722","13",367.898726
"8288","710","5021.SA","50210137","2","2","2","0.819427936388974","0.582452754451427","14",394.1531
"8289","710","5021.SA","50210138","2","1","2","0.53529499622856","1.30516652346643","12",582.630924
"8291","710","5021.SA","50210140","1","4","2","1.07374185824484","-1.30021924448147","15",440.74723
"8292","710","5021.SA","50210141","2","2","2","-0.316876178356251","-0.5131542004923","13",441.532284
"8293","710","5021.SA","50210142","2","2","2","0.970596431557029","-1.37227429138027","13",377.597272
"8295","710","5021.SA","50210144","1","1","2","0.607542459553211","-0.531144415857054","13",436.78901
"8297","710","5021.SA","50210146","2","1","2","-0.518938296068751","-1.08426749965541","13",351.787612
"8301","710","5021.SA","50210150","1","2","2","0.719759389139163","-0.535604584994551","15",441.276864
"8304","710","5022.SA","50220101","1","2","2","0.833937142898678","-1.78474430138336","13",302.26529
"8306","710","5022.SA","50220103","1","1","2","-1.4332785014341","0.047753669764501","9",273.747824
"8307","710","5022.SA","50220104","1","2","2","0.714528761071589","-1.39957716580554","11",286.383362
"8308","710","5022.SA","50220105","1","2","2","0.936414633062098","-2.07241232982909","10",230.543406
"8310","710","5022.SA","50220107","2","1","2","0.423061746772839","-1.11132614150734","12",269.628344
"8311","710","5022.SA","50220108","1","2","2","0.330212691001184","-1.40079727210148","13",282.44618
"8312","710","5022.SA","50220109","2","3","2","0.887442006207422","-1.36305150731413","14",380.61475
"8313","710","5022.SA","50220110","2","3","2","0.771831091330881","0.638745907077215","12",435.84478
"8314","710","5022.SA","50220111","1","5","1","1.21394212903959","-2.06302707581203","10",257.32064
"8316","710","5022.SA","50220113","2","5","2","-0.994072281104072","-0.762798373970661","8",167.010948
"8318","710","5022.SA","50220115","2","3","2","-1.46197360395207","-0.23531010919415","14",208.137788
"8322","710","5022.SA","50220119","1","1","2","0.0696820237992485","-0.461940372198321","10",316.526042
"8325","710","5022.SA","50220122","1","1","2","-0.119044979219527","-1.20818836079984","9",204.476946
"8327","710","5022.SA","50220124","1","3","2","0.749985898097772","-0.962683292664935","10",300.261136
"8328","710","5022.SA","50220125","1","3","1","0.617269434604899","0.496677002465724","14",295.162356
"8331","710","5022.SA","50220128","1","1","2","-0.0476671122332376","-1.52190766112548","11",281.49901
"8332","710","5022.SA","50220129","1","1","2","0.417028918359232","-1.65955732792956","11",353.932982
"8335","710","5022.SA","50220132","2","1","2","-1.49199253133229","-0.189228629019935","9",291.334446
"8336","710","5022.SA","50220133","1","1","2","1.20187494020148","-1.75496753395098","10",371.903038
"8338","710","5022.SA","50220135","2","1","1","0.108301269583286","-2.08374690854416","11",255.437988
"8340","710","5022.SA","50220138","1","1","2","0.597943454415996","0.373235270247015","10",320.58567
"8342","710","5022.SA","50220140","1","1","2","1.08609797153333","-1.61974268455333","13",393.13518
"8343","710","5022.SA","50220141","1","2","2","0.130462633079049","-1.16280220152263","13",209.216782
"8344","710","5022.SA","50220142","1","1","2","0.254399539756058","0.199780125894443","9",367.772032
"8346","710","5022.SA","50220144","2","5","2","-1.29176563832933","-0.600967194954586","15",210.00455
"8348","710","5022.SA","50220146","1","1","2","-1.15642956920312","0.0402799184769219","9",289.64618
"8349","710","5022.SA","50220147","1","2","2","0.241043173219733","-0.193006780530483","10",244.118488
"8350","710","5022.SA","50220148","1","2","1","-3.1339632517678","1.74689584312434","9",223.136628
"8353","710","5023.SA","50230103","1","4","1","0.437284158327395","1.33821086066563","16",512.999264
"8355","710","5023.SA","50230105","2","1","2","-0.806034287279364","-1.4967890902854","12",366.894492
"8357","710","5023.SA","50230108","2","2","1","0.381957513675744","0.132407636810602","15",491.761702
"8358","710","5023.SA","50230109","2","1","1","0.240659468253614","1.36775155774662","15",431.366704
"8359","710","5023.SA","50230110","1","1","2","0.642266887145378","-0.0454480011899582","14",394.167358
"8360","710","5023.SA","50230111","2","1","2","0.849674391761662","0.352344471058628","14",478.28608
"8361","710","5023.SA","50230112","2","1","2","-1.20867999332613","-1.09611797606305","13",460.972076
"8362","710","5023.SA","50230113","2","3","2","0.895309039903732","-0.849070930743646","15",515.883758
"8364","710","5023.SA","50230115","2","2","2","0.424568760274392","-1.9922713282873","13",322.132158
"8366","710","5023.SA","50230117","1","3","2","0.600507034289381","1.30100956987376","14",446.379826
"8368","710","5023.SA","50230119","1","2","2","0.581308489856201","0.179531989383565","15",420.42516
"8369","710","5023.SA","50230121","1","3","2","0.306478066350342","-0.150481879519178","16",433.245578
"8370","710","5023.SA","50230122","2","1","2","0.692193574173805","-1.11463197897052","12",419.852342
"8371","710","5023.SA","50230123","2","3","2","0.693295714485857","0.0931650426406965","15",393.098498
"8372","710","5023.SA","50230124","2","2","2","0.684020358881136","0.874626919551906","13",543.689936
"8374","710","5023.SA","50230126","1","3","2","0.647624681847419","1.2938750365579","16",410.825338
"8375","710","5023.SA","50230127","1","3","2","0.319354789944607","0.761094945830633","14",457.609752
"8376","710","5023.SA","50230128","1","2","2","0.499092286225314","1.35136547592126","15",447.128052
"8377","710","5023.SA","50230129","2","2","2","-1.12149549007125","-1.07521066539023","12",332.383346
"8378","710","5023.SA","50230130","2","3","2","-0.072458223032507","1.13649533959317","14",445.629262
"8381","710","5023.SA","50230133","2","3","2","-1.68975912578004","-0.872524859568234","15",427.049434
"8382","710","5023.SA","50230134","2","1","2","-0.987566756907414","-0.713167945032806","11",398.450522
"8383","710","5023.SA","50230135","2","4","2","0.758068482077016","0.38080754279908","13",340.76757
"8384","710","5023.SA","50230136","2","5","2","0.939804011165834","-0.431736168361859","16",458.586272
"8385","710","5023.SA","50230137","1","1","1","0.869642672247537","-0.441439054187322","14",368.585352
"8387","710","5023.SA","50230139","2","1","2","-0.129566755200672","-0.3252347338443","16",375.141814
"8388","710","5023.SA","50230140","1","1","1","-0.242379404162202","0.477909565476126","9",400.963534
"8390","710","5023.SA","50230142","2","1","2","0.750446357355075","-0.268953708214885","15",387.578272
"8391","710","5023.SA","50230143","2","2","2","0.60715320935218","-0.762109524770843","11",392.890056
"8394","710","5023.SA","50230146","1","2","2","0.678932728267633","-0.804971484552236","15",451.286086
"8395","710","5023.SA","50230147","1","1","2","0.499092286225314","1.35136547592126","13",426.58166
"8398","710","5023.SA","50230151","1","3","2","0.849674391761662","0.352344471058628","14",410.67575
"8400","710","5024.SA","50240202","1","2","2","-1.31078377845787","0.757961144211725","14",541.129146
"8401","710","5024.SA","50240203","1","3","2","0.578795121106844","0.90853641578828","15",573.439786
"8402","710","5024.SA","50240204","1","3","2","-0.696047104787911","-0.612689667752179","15",442.649
"8403","710","5024.SA","50240205","1","2","2","-0.520354977167705","-1.16025082202104","14",461.592668
"8404","710","5024.SA","50240206","1","1","2","-2.93296864794839","-0.214744975142606","16",429.15036
"8405","710","5024.SA","50240207","2","4","2","-0.783356831511781","0.458952405055529","15",461.34859
"8406","710","5024.SA","50240208","2","2","2","0.761214700832667","0.721901783051911","16",446.476974
"8407","710","5024.SA","50240210","1","1","2","0.335869410263328","1.38856676671312","16",588.09781
"8408","710","5024.SA","50240211","1","2","2","-1.1298216748171","0.927820919996881","14",555.6366
"8409","710","5024.SA","50240212","2","1","2","-0.188482109570345","0.717620052734645","13",496.915638
"8410","710","5024.SA","50240213","2","2","2","-1.12250595652976","1.05482384844049","16",451.074666
"8411","710","5024.SA","50240214","2","3","2","-0.288179230465597","-0.00624284541126709","16",473.986756
"8412","710","5024.SA","50240215","2","1","1","0.528032574781149","0.928361601663273","15",522.274226
"8413","710","5024.SA","50240216","1","2","2","0.600507034289381","1.30100956987376","14",488.740132
"8414","710","5024.SA","50240217","2","3","2","0.323395871838314","0.735597162661411","16",626.345462
"8415","710","5024.SA","50240218","2","5","1","-1.84247107383962","-0.784515041496099","16",557.299222
"8416","710","5024.SA","50240219","2","3","2","-1.20212307305404","0.894364957742579","15",512.02046
"8417","710","5024.SA","50240220","2","2","2","0.0206210015242776","1.37153247413802","16",523.41176
"8419","710","5024.SA","50240222","1","3","2","-0.541863262334678","0.663050932598878","15",517.714216
"8421","710","5024.SA","50240224","2","1","2","0.80440619925872","0.610986511116465","15",505.518744
"8422","710","5024.SA","50240225","1","2","2","-0.0680817485682699","-0.417254290910256","15",466.22648
"8423","710","5024.SA","50240226","2","3","2","-0.566630484181159","0.683628303739493","16",609.697798
"8425","710","5024.SA","50240228","1","3","2","-1.9407468092377","-0.656155611267158","14",452.058762
"8426","710","5024.SA","50240230","2","1","2","-1.19574560499621","-0.0972503871575383","15",539.966908
"8427","710","5024.SA","50240231","1","2","2","0.708233563711641","-0.420247526939877","13",620.152804
"8428","710","5024.SA","50240232","2","5","2","0.358254403684048","1.35378114099545","16",516.773876
"8429","710","5024.SA","50240233","2","1","2","0.442125252594021","0.50276081036089","12",599.041182
"8431","710","5025.SA","50250302","1","2","2","0.355889659887746","0.0938741787453999","14",378.400648
"8432","710","5025.SA","50250303","1","2","2","0.409170663120275","1.12893509273864","14",469.8863
"8433","710","5025.SA","50250304","1","1","1","0.647624681847419","1.2938750365579","10",450.232806
"8435","710","5025.SA","50250306","1","1","2","0.316108146361743","1.20806303367776","16",504.819854
"8436","710","5025.SA","50250307","2","1","2","0.600338214011512","-1.35117365019478","13",407.643018
"8437","710","5025.SA","50250308","1","2","2","0.749232396941958","0.870469965959243","13",430.433556
"8440","710","5025.SA","50250311","2","2","2","0.77037741130468","-1.54365456481881","15",267.83084
"8441","710","5025.SA","50250312","1","2","2","0.902590705732716","-0.698039648902236","15",323.513228
"8443","710","5025.SA","50250314","1","2","2","0.765075196968938","0.573053896447798","12",406.653772
"8444","710","5025.SA","50250315","2","2","2","0.884060932156742","-0.641828603337016","13",370.61651
"8446","710","5025.SA","50250317","2","1","2","0.769206938979122","0.841515501901734","14",446.631786
"8447","710","5025.SA","50250318","1","1","2","0.0384388314448577","0.0832805988989625","14",304.494516
"8450","710","5025.SA","50250321","1","1","2","-0.069966098571433","-0.876490670663633","14",275.06819
"8451","710","5025.SA","50250322","2","2","2","0.647624681847419","1.2938750365579","16",321.82171
"8452","710","5025.SA","50250323","2","2","2","0.706386029419821","-1.60837901203386","15",289.612392
"8453","710","5025.SA","50250324","2","1","2","-3.61078103975385","-0.633570899020129","12",237.10166
"8455","710","5025.SA","50250326","1","1","2","0.659737646676564","-0.250503886296294","12",334.99786
"8456","710","5025.SA","50250327","2","2","2","0.363187504085871","1.00119111784142","14",345.750176
"8457","710","5025.SA","50250328","2","2","2","0.761214700832667","0.721901783051911","13",416.650046
"8458","710","5025.SA","50250329","1","3","1","0.698189086908609","0.216509293475852","16",373.27508
"8459","710","5025.SA","50250330","1","1","2","0.858270463133809","-0.982574709525832","13",239.473784
"8460","710","5025.SA","50250331","2","1","2","-0.150645871084203","-0.164864172910083","11",278.760044
"8461","710","5025.SA","50250332","2","1","2","0.426651520598932","1.1118900083915","12",294.428992
"8462","710","5025.SA","50250333","2","2","2","0.663716497176374","-0.588012323727423","16",312.654948
"8463","710","5025.SA","50250334","2","1","2","-0.276321798877765","0.639447597832673","15",334.583412
"8464","710","5025.SA","50250335","1","1","2","0.656934731402863","0.538090394154579","12",325.006224
"8465","710","5025.SA","50250336","1","1","2","0.622592710425221","-1.19728321799622","13",365.49044
"8466","710","5025.SA","50250337","1","2","2","0.525811400665078","-1.23114104621346","13",315.806234
"8467","710","5025.SA","50250338","1","1","2","0.781705131494873","0.184213387553908","13",333.085454
"8468","710","5025.SA","50250339","1","3","2","-0.130293833946517","0.694042555882549","15",475.342394
"8469","710","5025.SA","50250340","2","1","2","0.600507034289381","1.30100956987376","13",475.171026
"8470","710","5026.SA","50260301","2","2","2","0.436983598016307","1.10359421537948","16",517.836982
"8471","710","5026.SA","50260302","2","2","2","-0.507917438616856","-1.21936668238998","9",286.842368
"8472","710","5026.SA","50260303","2","1","2","0.738955958438589","0.931385989706515","13",431.435718
"8473","710","5026.SA","50260304","2","1","2","-0.513998272195914","-1.12327684938917","14",270.054966
"8474","710","5026.SA","50260305","2","1","2","-0.863675818156744","0.596404632151222","12",501.190018
"8477","710","5026.SA","50260308","2","1","2","0.488534302119804","-1.32481460589561","13",266.200248
"8478","710","5026.SA","50260309","2","2","2","0.777768902967235","0.488367779790686","14",516.769894
"8480","710","5026.SA","50260311","2","1","2","0.642058140696733","0.0484941052466961","13",472.690682
"8482","710","5026.SA","50260313","2","1","2","-0.398068273206527","0.0339920113950087","12",328.70781
"8483","710","5026.SA","50260314","2","1","2","-0.997720579352874","-0.649388195075892","12",280.959406
"8484","710","5026.SA","50260315","2","1","2","-1.36430479894918","0.183293240228077","16",301.814202
"8485","710","5026.SA","50260316","2","1","2","0.761214700832667","0.721901783051911","16",401.429528
"8486","710","5026.SA","50260317","2","1","2","-1.23715676312033","-1.29273727461118","14",266.98209
"8487","710","5026.SA","50260318","2","2","2","1.09080733324805","-1.91423158573824","16",359.715542
"8488","710","5026.SA","50260319","2","2","2","1.03212072132509","-1.33283204147587","13",283.581292
"8490","710","5026.SA","50260321","2","1","2","-1.12634233011156","-0.446038798193014","12",309.117946
"8491","710","5026.SA","50260322","2","1","2","1.05024781139543","-1.34480366212068","14",314.19057
"8492","710","5026.SA","50260323","2","3","2","0.816303123444799","-0.057844775870704","12",382.494742
"8493","710","5026.SA","50260324","2","3","2","0.0952302400988687","-0.112369472512108","14",403.533292
"8494","710","5026.SA","50260325","1","1","2","0.804903496715656","-1.69766243551115","9",388.5579
"8495","710","5026.SA","50260326","1","1","2","0.254062231556271","-1.4440690076795","9",408.413192
"8496","710","5026.SA","50260327","1","1","2","-0.548386513712227","-0.98070246186815","15",332.422536
"8497","710","5026.SA","50260328","1","1","2","-0.578188775440317","-0.765413506147956","13",261.690986
"8500","710","5026.SA","50260331","1","5","2","1.22600931787769","-2.37108661767308","16",277.051652
"8501","710","5026.SA","50260332","1","2","2","0.789928808383245","-0.959758189631618","13",295.41673
"8505","710","5026.SA","50260336","1","2","2","-2.70056861330967","0.443730454776908","12",256.60745
"8506","710","5026.SA","50260337","1","1","2","-1.82002940661446","-0.255408132325904","11",242.581478
"8509","710","5026.SA","50260340","1","1","2","0.630243653042049","1.0893805324841","11",386.779
"8513","710","5026.SA","50260344","1","1","2","-0.152639579763878","0.314735100328369","10",331.875506
"8515","710","5026.SA","50260346","1","1","2","-3.61548050958547","0.242464633402396","11",222.798102
"8516","710","5026.SA","50260347","1","2","2","0.631491720839201","-1.03181460016344","14",449.170114
"8518","710","5026.SA","50260349","1","2","2","-0.362830729312459","-1.02625124884013","12",389.912002
"8519","710","5026.SA","50260350","1","1","2","0.600507034289381","1.30100956987376","12",438.46622
"8520","710","5026.SA","50260351","1","2","2","0.34563286571241","0.88920079690356","13",436.470044
"8521","710","5026.SA","50260352","1","2","2","0.647624681847419","1.2938750365579","13",392.874608
"8528","710","5027.SA","50270205","1","4","2","-0.346488393257804","-0.296710301965898","12",398.83208
"8529","710","5027.SA","50270206","1","2","2","0.213870374206356","1.2733515018813","15",544.656196
"8531","710","5027.SA","50270208","1","2","2","0.174945206645087","0.646235533334115","16",477.39564
"8533","710","5027.SA","50270210","2","1","2","1.15686105128923","-2.06277527184363","11",416.217112
"8534","710","5027.SA","50270211","1","2","1","1.00519078452302","-1.32251033735398","12",337.151738
"8535","710","5027.SA","50270212","2","4","2","0.647624681847419","1.2938750365579","15",505.840276
"8536","710","5027.SA","50270213","1","1","2","0.300830555060193","-0.121051472270713","15",359.614304
"8537","710","5027.SA","50270214","1","1","2","-1.57421276202501","-0.851742328148003","10",491.859552
"8540","710","5027.SA","50270217","2","3","2","0.495509544744666","0.429281741669939","15",503.297292
